类别,书名,作者,价格,出版社,商家,简介
仙侠玄幻青春文学,剑来27：风雪夜归人,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.6亿 喜马拉雅有声书播放量超8.3亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来43：青帝常为主,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超3.14亿 喜马拉雅有声书播放量超25亿 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠烽火手写赠言海报、书签，落魄山信笺，耳报神宝典，落魄山竹叶异型书签，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来16：月色入高楼,烽火戏诸侯,36.00,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.86亿 喜马拉雅有声书播放量超11.1亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 第二届泛华文网络文学 金键盘 奖 *故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来45：彩云一片城,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超3.14亿 喜马拉雅有声书播放量超25亿 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠烽火手写赠言海报、书签，落魄山信笺，耳报神宝典，落魄山竹叶异型书签，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来28：清都山水郎,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.6亿 喜马拉雅有声书播放量超8.3亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来24：新酒等旧人,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.6亿 喜马拉雅有声书播放量超8.3亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来25：天地皆同力,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.6亿 喜马拉雅有声书播放量超8.3亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来53：万山朝奉请,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超 3.5亿 喜马拉雅有声书播放量超 32亿 入选 2024年度 中国网络文学影响力榜 入选第八届中国 网络文学+ 大会2023 2024年度优秀网文IP转化作品 入选首届中国网络文学周 2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠完结藏书票（套装独享）、光栅卡（套装独享）、烽火亲笔题写海报、书签、吴霜降青天手书、趣味贴纸，极具收藏价值。 ★ 大千世界，无奇不有。 我陈平安，唯有一剑 ， 可搬山，断江，倒海，降妖，镇魔，敕
仙侠玄幻青春文学,剑来18：我与我周旋,烽火戏诸侯,38.80,浙江文艺出版社,自营,编辑推荐 ★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.86亿 喜马拉雅有声书播放量超11.1亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 第二届泛华文网络文学 金键盘 奖 *故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来48：随手斩飞升,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超3.14亿 喜马拉雅有声书播放量超25亿 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠烽火手写赠言海报、书签，落魄山信笺，耳报神宝典，竹叶异型书签，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来26：人间最得意,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.6亿 喜马拉雅有声书播放量超8.3亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来50：蜉蝣见青天,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超 3.5亿 喜马拉雅有声书播放量超 32亿 入选 2024年度 中国网络文学影响力榜 入选第八届中国 网络文学+ 大会2023 2024年度优秀网文IP转化作品 入选首届中国网络文学周 2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠完结藏书票（套装独享）、光栅卡（套装独享）、烽火亲笔题写海报、书签、吴霜降青天手书、趣味贴纸，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，
仙侠玄幻青春文学,剑来15：天地无拘束,烽火戏诸侯,36.00,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.86亿 喜马拉雅有声书播放量超11.1亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 第二届泛华文网络文学 金键盘 奖 *故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来47：饮者折镆干,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超3.14亿 喜马拉雅有声书播放量超25亿 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠烽火手写赠言海报、书签，落魄山信笺，耳报神宝典，竹叶异型书签，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来19：剑修如云处,烽火戏诸侯,39.60,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.86亿 喜马拉雅有声书播放量超11.1亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 第二届泛华文网络文学 金键盘 奖 *故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,剑来51：手书昭天地,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超 3.5亿 喜马拉雅有声书播放量超 32亿 入选 2024年度 中国网络文学影响力榜 入选第八届中国 网络文学+ 大会2023 2024年度优秀网文IP转化作品 入选首届中国网络文学周 2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠完结藏书票（套装独享）、光栅卡（套装独享）、烽火亲笔题写海报、书签、吴霜降青天手书、趣味贴纸，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，
仙侠玄幻青春文学,剑来52：吾有辞乡剑,烽火戏诸侯,43.20,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超 3.5亿 喜马拉雅有声书播放量超 32亿 入选 2024年度 中国网络文学影响力榜 入选第八届中国 网络文学+ 大会2023 2024年度优秀网文IP转化作品 入选首届中国网络文学周 2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠完结藏书票（套装独享）、光栅卡（套装独享）、烽火亲笔题写海报、书签、吴霜降青天手书、趣味贴纸，极具收藏价值。 ★ 大千世界，无奇不有。 我陈平安，唯有一剑 ， 可搬山，断江，倒海，降妖，镇魔，敕
仙侠玄幻青春文学,剑来11：君从故乡来,烽火戏诸侯,38.80,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超1.6亿 喜马拉雅有声书播放量超8.3亿 百度日均搜索指数45万 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠精美海报、书签、明信片和手账，极具收藏价值。 ★ 大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,禁止物种歧视·人族：全二册（限量印特签版，晋江金榜人气作者暮沉霜爆笑修真力作；新增出版独家番外《小蒲》；收藏量27万＋，,暮沉霜,49.50,北京联合出版有限公司,佳泽图书专营店,暂无简介
仙侠玄幻青春文学,大香师（完结篇）,沐水游,58.00,重庆出版社,自营,袖唐、意千重、云霓联袂推荐 沐水游继《美人凶猛》后又一力作 再续神秘浪漫香道传奇 三万字独家番外倾情献上 控人心神，勾七情，动六欲，是为大香师。 香烟一缕，香境幻化时空，你还能隐藏内心深处的秘密吗？ 天枢，天玑，摇光，天权，玉衡，开阳，天璇，七大香殿暗流汹涌，云谲波诡； 香奴，香使，侍香人，香师，大香师，香道之路漫漫，谁可成为当世香道*人？ 他占据了她生命中，几乎所有重要角色： 她的伯乐，她的恩师，她*强大的支持者， 同时还是她的 未婚夫。 他培养她，爱护她，算计她， 他所做的一切都是为了要她的命， *后却又倾其所有地成全了她。 他用*狠的心，在她的生命里刻写*深的情。 而这世上*深的思念就是 你离开后，我将自己活成了你的样子，等你归来！
仙侠玄幻青春文学,正版现货【随书赠品】无双 中下共两本 梦溪石著 晋江文学城双男主古风悬疑探案故事 收录独家番外 知音漫客 全套3本上中下,跳舞,49.60,山东画报出版社,育博彦图书专营店,暂无简介
仙侠玄幻青春文学,剑来：第七辑（43—49）烽火戏诸侯继《雪中悍刀行》后又一经典之作！玄幻武侠不得不看的作品！胸中一点浩然气，天地千里快哉,烽火戏诸侯,302.40,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超3.14亿 喜马拉雅有声书播放量超25亿 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠烽火手写赠言海报、书签，落魄山信笺，耳报神宝典，落魄山竹叶异型书签，极具收藏价值。 ★大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,"司命 九鹭非香,酷威文化出品 人气作家九鹭非香经典仙侠之作，全新修订版，新增独家“高甜”番外。9787559439765",九鹭非香/酷威文化出品,22.70,江苏凤凰文艺出版社,博奥图书专营店,暂无简介
仙侠玄幻青春文学,【新华正版】凡人修仙传小说实体书 杨洋同名电视剧 凡人流开山鼻祖网文大神忘语代表作点击量破亿起点百盟书独家版权首次完整出,暂无作者信息,,暂无出版商,安徽新华书店旗舰店,暂无简介
仙侠玄幻青春文学,星域四万年（1、2、3）独家亲笔签名本 马伯庸马亲王力荐！原名《修真四万年》,孙俊杰,66.20,世界知识出版社,自营,暂无简介
仙侠玄幻青春文学,择天记（1-4套装）当当独家限量签名本,猫腻,123.20,人民文学出版社,自营,暂无简介
仙侠玄幻青春文学,镜·典藏版（套装全6册）独家赠送沧月亲笔签名照片,沧月,172.30,北京联合出版公司,自营,◆千万级畅销作家沧月代表作，出道15周年纪念珍藏版。 ◆媲美《魔戒》的东方史诗！中国幻想文学界的标杆之作。 ◆好莱坞打造同名系列电影中。《炼金术士》《怒海争锋》编剧约翰 科里，《黑客帝国》系列制片人安德鲁 梅森，《X战警:逆转未来》特效团队等鼎力加盟。 ◆精美硬壳套装，好莱坞倾情绘制概念原画封面，国内一流装帧设计师亲自操刀设计。 ◆随书附赠沧月亲手绘制 云荒 地图，具现你心中的 云荒 大陆。 《镜》系列套装共6册：《镜 双城》《镜 破军》《镜 龙战》《镜 辟天》《镜 神寂》《镜 织梦者》 推荐您购买读客其他畅销书： 顾漫欢笑言情豪华典藏版套装 微微一笑很倾城 杉杉来吃
仙侠玄幻青春文学,西天（绝版十五年首次再版，当当独家赠送顾湘小绘本，更有其他惊喜随机赠送）,顾湘,25.20,浙江文艺出版社,自营,顾湘的《西天》，是具有东方魔幻色彩的西游演绎，作者以细腻的笔触，从独特的角度重述唐三藏师徒四人的西行之路。 ◆那些我们以为永远不会忘记的事情，就在我们念念不忘的过程里，被我们忘记了。 ◆《西天》与《悟空传》《沙僧日记》并列 三大西游演绎小说 。 ◆作家郭敬明极力推崇，他曾在自己的书中写道： 很多人都告诉我，去看《悟空传》，看《沙僧日记》，于是我就笑了，我想给他们看《西天》 ◆《西天》绝版十五年，首次再版，顾湘亲绘主题插画，附赠全套六张珍藏卡片。 ◆顾湘作为80后实力作家，也是当年《萌芽》杂志主力军，在 一个 APP首图多次发表作品，受到众多文艺青年的喜爱与追捧。 ◆徐静蕾曾购买她的画，凡客2015年夏季主题T恤主创艺术家，《东方早报》《外滩画报》《鲤》等多次专题采访。
仙侠玄幻青春文学,天醒之路1,蝴蝶蓝,17.40,阳光出版社,自营,暂无简介
仙侠玄幻青春文学,完美世界4,辰东,15.60,湖南少儿出版社,自营,《完美世界》是起点白金作者辰东**的一部东方玄幻小说，以上古大荒为背景，独创祭灵、宝术、宝具等设定，构建出人兽并存、万族林立的世界。以其宏大的世界观设定和作品中体现出的人文关怀被广大读者所追捧。在《完美世界》中，辰东构建了一处古国祖地（石村），书写了两所天才学府（补天阁和逐鹿书院），创造了三个小型世界（虚神界、百断山、上古圣院），并有五大神山、六大世家、十大上古神兽和众多宝具神器等精彩设定。 每一个种族都有一段古老的传说，与我国的传统文化息息相关。 他将自己开创的太古战争流这一流派发扬光大，将悬念与太古战争完美结合，风格鲜明，带有浓重的 辰东 标签。天马行空的想象力、洒脱不羁的人生态度、亦庄亦谐的语言风格都在这部作品中体现得淋漓尽致，能**程度地调动读者的代入感和心理需求。
仙侠玄幻青春文学,与魅共舞1 裟椤双树新作 (当当独家庆生版)附赠亲笔签名生日寄语卡+照片+海报,裟椤双树,20.50,长江出版社,自营,"小编提醒：已订购的读者请勿任意取消订单，否则订单将无法恢复。 请耐心等待《与魅共舞》的到货哦~ 与魅共舞1 裟椤双树新作 (当当独家庆生版)附赠亲笔签名生日寄语卡+照片+海报 12月9日0点预售开启，为庆祝2小时订单破万，感恩回馈读者，特延长预售至 12月13日24点 ！ 更多惊喜： 生日特签也从30名增加到100名哦~ 会从12月9日-13日共5天的的预订订单中抽100名，将会获赠裟椤双树亲笔签名的生日定制to签，只为幸运的你。 名单在12月14号公布。 以下是中奖订单号，裟椤双树亲笔to签将在12月23号后寄出，请耐心等待哦~ 33203983745,33203984195,33203986064,33203988467,33203989310,33203990149,33203990130, 33203992059,33203992306,33203994561,33203996121,33203997300,33203997528,33203997966, 33204000348,33203999679,33204003146,33204005619,33204006967,33204008587,33204008669, 33204011993,33204012239,33204016581,332040"
仙侠玄幻青春文学,择天记-第一卷,猫腻,20.50,暂无出版商,自营,独家限量作者亲笔手写签名珍藏版图书 奇幻文学大神作家猫腻力作 是天择我，还是我择天？我命由我不由天！ 看人族、妖族、魔族在万千星汉间翻转命运 青藤六院、神国七律、八大山人在神魔对抗中各领风骚 这是一曲永不言败的命运赞歌，是一部壮烈恢宏的天地传奇！
仙侠玄幻青春文学,百灵潭,吾玉,20.50,百花洲文艺出版社,自营,◎斗转星移，沧海桑田， 忘川河下，百灵潭中； 十五个古风男神，十五段红尘奢恋 ◎妖魔鬼怪齐聚一潭，三界六道谈情说爱 比《花千骨》更感人肺腑 人鬼情未了，打造新聊斋系列 比《聊斋志异》更符合现代读者的审美 ◎古风天后 吾玉 成名作，年度奇幻古言巨献 全新修订 全收录 新增独家番外，五年等待，不忘初心！
仙侠玄幻青春文学,天火大道1：当当独家限量珍藏版,唐家三少,20.50,湖南少年儿童出版社,自营,当当独家全球精装限量珍藏版: 随书配备收藏证书及独一无二的限量编码，加盖私人定制专属印章，尊贵不同凡响。 福布斯中国名人榜上榜 作家、热血玄幻小说畅销之王唐家三少超酷炫神秘新作 《天火大道》，震撼来袭。全新题材，恢弘设定，颠覆过去，影响未来。这部作品不同于以往任何一部唐家三少的作品，展现出作者力图开启更广阔玄幻版图的决心。《天火大道》的故事背景设定在浩瀚的宇宙，故事开始于新元时代的天火星。主角蓝绝是天火大道一家珠宝店的老板，但他还有一个响彻宇宙的名字 宙斯。珠宝师、品酒师、美食家、宇宙大盗 每个人物背后都有一个离奇的故事，异能者就在你身边。而自由穿梭银河的神秘使者，即将带大家打开无敌流的大门 2015年，看唐家三少超越自我，开启华丽新篇章！
仙侠玄幻青春文学,斗破苍穹之大主宰13（精装典藏版）,天蚕土豆,20.90,湖南人民出版社,自营,天蚕土豆火热 IP 《大主宰》同名动画 爱奇艺独家热播中！ 斗气之上，灵气为王；苍穹之下，唯我主宰。 龙凤台启，金光巨影威压天地 大狩猎战，战意之灵力挽狂澜 这是一个灵气为王的世界，谁拥有吞天噬月的灵力，谁就是大主宰！ 被踢出灵路的少年，手执大浮屠决，唤醒沉睡已久的灵兽之王。 大千世界，万道争锋。少年自北灵境而出，骑九幽冥雀，闯向了那精彩绝伦的纷纭世界，主宰之路，谁主沉浮？
仙侠玄幻青春文学,画仙（当当网独家限量签名版）,白少邪,25.30,群言出版社,自营,苍天亦老，唯心不老。管它九霄云天，管它碧落黄泉，你在哪里，我便在哪里 无论你变成谁，无论我成为谁，我们终是初见、亦是永远。 随书附赠精美古风明信片。
仙侠玄幻青春文学,异世流放5：发展九原部落（当当独家赠送苍狼野兽绘制封面同款大海报）,易人北/力潮文创出品,25.60,世界知识出版社,自营,?异世流放第5部，晋江高人气纯爱种田文，吃饭睡觉打boss，带给你激爽阅读体验！ ?影视剧、有声书、漫画全面同步制作中 ?随书送未曝光番外别册《星际游》和赠品
仙侠玄幻青春文学,夺锋：低调实力派作家黑水白山潜心之作古风长篇小说，为你展现一个不一样的浩瀚江湖！,黑水白山/力潮文创出品,28.00,世界知识出版社,自营,随书赠送的礼品：双男主海报1张、Q版明信片2张、沈夺写给飞锋的亲笔书信1封 ★低调实力作家黑水白山shou部纯爱商业志，本文在微博连载人气持续高涨，万千粉丝悉心等待。 ★知名画手郭小天、糖蛋yuri绘制精美彩图。 ★独家收录全新未公开番外。
仙侠玄幻青春文学,紫阳5：上古凶神（附赠精美古风信纸和书签）,风御九秋,35.00,广东人民出版社,自营,l 一部将中国古典文化与修仙故事完美结合的小说，中国作协网2015年*网络小说前三位，过千万读者口碑推荐！ l 无数精英男士为之感动、热追，近年来少见的男女通杀的修仙小说。 l 精美装帧，手感优良，进口双胶纸张，阅读舒适，值得收藏。 l 网络定制版独家赠送精美韩版金属书签和风御九秋亲笔祝语。 《上古凶神》是《紫阳》系列的后一本，也是情节为紧张激烈的一本。之前几部中的悬念在这一部中都一一被解开。虽说是大结局，却丝毫没有一般长篇小说虎头蛇尾的弊病，不仅情节丝毫不拖沓，连废话也没有一句。据说为了让结局更精彩故事更紧凑，秋叔不惜让新书停更，呕心沥血修订了几个月，作为一个网络写手，秋叔对粉丝的态度，可谓是良心了。 跟网络版相比，实体的大结局增加了番外和后记。秋叔表示，番外是为了满足大票女
仙侠玄幻青春文学,御龙之龙女吉祥（上下）套装（当当网独家赠送亲笔签名版海报）,梦三生,40.20,长江文艺出版社,自营,★梦三生开拓了浪漫异想系文风，其中以“吸血鬼系列”（《银色十字梦》《奇妙糖果屋》等），“四大美人系列”（《笑倾三国》《春秋大梦》）尤为出名，架空题材的《狐仙记》《银月巫女》也深受作者的喜爱。 ★《御龙之龙女吉祥》曾在青春杂志《公主志》上进行连载，受到了读者的一致好评，人气位列**。文笔诙谐幽默，情节扑朔迷离，情感浪漫却虐心，很具有戏剧性。悬念写得顺理成章，畅快淋漓，故事里无论是正面人物还是反面人物，都被作者刻画得鲜活真实。 ★当当独家套装，赠送梦三生亲笔签名海报一张！数量有限，赠完为止。
仙侠玄幻青春文学,蜀山战纪之剑侠传奇（全两册）,原创故事/黄伟杰/小说/潘晨,41.20,江苏文艺出版社,自营,蜀山 这本小说从整体意义上而言是很值得一读的，首先它的文笔简洁老练，带着些古风味，没有华而不实，也没有矫揉造作，易懂又不失优雅。如果是爱看小说或者是自己也爱码字的朋友，读它是享受也是一个学习机会。 其次， 蜀山 中的人物也各有鲜明的性格，有敢爱敢恨的魔君之妹屠媚，有风流倜傥的上官警我，有顾全大局的诸葛驭我，有单纯善良的丁大力，有冰清玉洁的玉无心，也有活泼耍宝的小张 这些人物在书中各有联系，相互衬托，使得整个故事显得特别有张力，读来不会厌倦。 然后，小说中的感情线也不少，且很吸引人，如屠媚 天下英雄何其多，我偏爱你一个，却又只是单相思 的悲情，如丁大力和玉无心 本是两情相悦却因种种原因不得不相爱相杀 的虐心，如小张 不求你爱我，只求你知道我爱你 的无悔单恋，又如
仙侠玄幻青春文学,大猫罗乔 上下册（明信片版）,来自远方/力潮文创出品,35.10,世界知识出版社,自营,晋江大神级金榜作家来自远方 个人作品《大猫罗乔》（原名《重生成猎豹》） 年度*值得期待的草原大冒险，奇趣大猫成长史 你帮了我，我会对你非常好，非常非常好。 青罗扇子、月下桑、易人北重磅推荐！
